MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.4375,43,5.71034,1.04138,446,3.07586,37.3,-121.91,3.276
3.6563,31,5.17284,1.05432,829,2.04691,37.3,-121.91,3.447
3.625,31,5.75701,1.2243,185,1.72897,37.3,-121.91,2.65
3.3682,40,6.0459,1.11475,719,2.35738,37.31,-121.89,2.352
4.5795,28,6.02539,1.07812,1277,2.49414,37.31,-121.88,2.628
5.8415,47,5.76978,1.02158,639,2.29856,37.3,-121.89,2.833
4.2414,52,5.68956,0.994505,825,2.26648,37.3,-121.89,2.848
3.7455,47,4.87113,1.02284,1399,2.28222,37.31,-121.89,2.474
5.036,52,5.25632,0.971119,582,2.10108,37.3,-121.9,2.966
5.6437,52,5.54577,1,629,2.21479,37.3,-121.9,3.12
4.325,42,4.79949,1.02314,927,2.38303,37.3,-121.88,2.47
4.1406,44,5.28982,1.03394,908,2.37076,37.29,-121.88,2.741
5.3955,47,5.50234,0.995327,961,2.24533,37.3,-121.89,2.823
5.0662,46,6.22406,1.0566,938,2.21226,37.3,-121.89,3.316
2.7042,38,4.62537,1.0354,710,2.0944,37.29,-121.89,2.866
7.8575,26,7.36475,1,626,2.56557,37.29,-121.9,4.246
6.6331,36,6.2287,1.00897,623,2.79372,37.29,-121.9,2.833
5.1765,34,6.78417,0.971223,378,2.71942,37.29,-121.92,3.446
5.6266,36,5.98101,0.943038,371,2.3481,37.29,-121.91,3.205
7.6659,35,6.84063,0.959375,800,2.5,37.29,-121.92,4.269
5.3077,18,6.06577,1.11973,1321,2.22766,37.29,-121.91,3.514
3.9625,36,5.07014,0.988688,989,2.23756,37.29,-121.93,2.882
6.5858,32,6.08696,0.961353,560,2.70531,37.29,-121.92,3.467
5.6494,34,6.13165,0.936709,1010,2.55696,37.28,-121.93,3.762
4.1674,10,3.96863,1.04391,1537,1.92848,37.28,-121.93,2.14
3.6294,18,3.4988,1.07149,1968,1.58072,37.28,-121.94,2.4
5.0822,27,6.64884,1.07907,1144,2.66047,37.28,-121.94,3.275
5.1104,30,5.28044,1.00369,1387,2.55904,37.27,-121.93,2.781
3.662,23,4.0083,1.14523,997,2.06846,37.27,-121.94,2.119
3.9265,39,5.88571,1.09143,537,3.06857,37.27,-121.94,2.369
4.9236,43,5.22084,0.962779,1137,2.82134,37.26,-121.94,2.38
4.6758,21,5.45106,1.0156,1850,2.62411,37.26,-121.94,2.642
5.2,10,5.0433,1.12151,1599,2.23324,37.26,-121.95,2.487
5.5121,34,6.02439,1.03659,584,2.37398,37.26,-121.95,2.647
5.2894,16,5.34871,1.01628,1894,2.56988,37.25,-121.94,3.328
2.8125,39,6.76687,1.07362,446,2.7362,37.26,-121.93,2.913
4.5208,33,5.51055,1.09283,762,3.21519,37.26,-121.92,2.307
4.9662,36,6.0626,1.0266,1826,2.85759,37.25,-121.92,2.585
4.9205,31,5.82036,1.02695,975,2.91916,37.25,-121.91,2.405
4.5833,27,6.08032,0.975904,1284,2.57831,37.28,-121.92,3.088
4.5625,33,5.86762,1.01789,1583,2.83184,37.27,-121.92,2.535
6.0196,35,5.6383,1.04863,985,2.99392,37.27,-121.93,2.551
4.1033,28,4.70233,1.03292,1753,2.40466,37.27,-121.93,2.81
7.9819,26,7.57143,0.956044,2381,2.9072,37.28,-121.92,3.97
5.6358,29,6.28377,0.978434,2651,3.00908,37.27,-121.92,2.821
5.0062,30,5.71503,1.11658,2168,2.80829,37.27,-121.91,2.32
6.4285,29,6.94957,1.00492,2098,2.58057,37.28,-121.91,3.373
5.6427,26,7.02056,1.03364,1408,2.63178,37.28,-121.9,3.2
5.0714,33,5.79932,0.991497,1739,2.95748,37.27,-121.9,2.556
5.7385,28,5.53878,1.02449,1389,2.83469,37.25,-121.9,2.404
4.6845,20,5.18732,1.02081,2892,2.73605,37.25,-121.9,2.5
5.4609,28,6.8036,1.02699,1996,2.9925,37.27,-121.9,2.636
6.8088,20,6.73788,1.00152,2062,3.12424,37.26,-121.9,2.833
5.1461,25,5.73082,0.967699,2290,3.0821,37.26,-121.91,2.672
5.4675,32,6.16993,1.01307,1790,2.92484,37.26,-121.91,2.611
3.5625,32,5.01637,1.10327,1989,2.50504,37.26,-121.91,2.552
6.0791,23,6.11991,1.01584,1180,2.66968,37.25,-121.89,3.165
5.5,26,5.73538,1.01846,956,2.94154,37.26,-121.89,2.317
3.8893,25,4.5764,1.04236,1755,2.65507,37.26,-121.88,2.186
3.8047,13,4.07974,1.04957,1018,2.19397,37.26,-121.88,2.047
3.8936,13,4.12808,1.1601,710,1.74877,37.26,-121.88,2.259
2.8636,24,3.872,0.96,631,2.524,37.25,-121.88,2.403
5.2887,21,6.4,1.08308,1040,3.2,37.25,-121.89,2.645
4.7069,26,5.13569,0.952802,1007,2.9705,37.25,-121.89,2.348
4.2614,36,5.69038,1.01731,1125,2.16346,37.29,-121.89,2.688
6.0936,35,6.46524,1.00267,988,2.64171,37.28,-121.89,3.654
5.3922,34,6.36276,1.0331,2050,2.82759,37.28,-121.9,3.029
4.1554,33,5.66411,1.01536,1288,2.47217,37.28,-121.88,3.131
4.1645,32,6.19856,1.03165,2002,2.88058,37.28,-121.89,2.819
5.8178,27,5.75214,0.954416,1020,2.90598,37.27,-121.88,2.674
5.6895,24,6.57122,0.989928,2102,3.02446,37.27,-121.88,2.89
5.8479,25,6.61155,1.05777,1560,3.10757,37.26,-121.89,2.633
5.2088,28,6.70136,1.15837,688,3.11312,37.27,-121.89,2.409
2.6818,39,4.03289,1.03289,1528,3.35088,37.32,-121.87,1.849
2.7031,36,4.51227,1.10429,1182,3.62577,37.32,-121.87,1.758
2.6386,38,3.3717,0.958491,2113,3.98679,37.32,-121.88,1.776
3.2806,45,4.30545,1.09728,1920,3.73541,37.32,-121.88,1.642
2.2259,24,3.1024,1.0432,1808,2.8928,37.31,-121.86,1.125
2.3293,28,4.07109,0.943128,455,2.1564,37.3,-121.87,2.159
3.6802,6,4.20022,1.0885,2437,2.6958,37.31,-121.87,1.524
2.7411,14,4.28571,1.47619,134,1.59524,37.3,-121.87,1.125
2.6763,16,3.95301,1.09985,1674,2.45815,37.3,-121.88,1.911
4.3621,13,4.75283,1.09623,2094,3.95094,37.32,-121.86,1.734
2.6,19,4.04356,1.01452,2845,5.16334,37.33,-121.85,1.728
3.6953,14,4.14831,1.10727,3979,2.86465,37.32,-121.84,1.926
2.8024,16,3.55172,1.03924,4241,5.04281,37.33,-121.85,1.279
4.5208,19,5.48507,1.1791,597,4.45522,37.33,-121.85,1.881
4.3419,22,5.68868,1.09623,2491,4.7,37.32,-121.84,1.763
5.3363,16,4.52913,0.883495,1835,4.45388,37.32,-121.84,2.128
2.3715,18,3.42134,1.02712,974,1.7613,37.29,-121.87,2.28
3.9688,21,4.71469,1.06847,2459,3.50785,37.28,-121.87,2.496
4.1444,14,5.11628,1.01495,2472,2.05316,37.29,-121.86,1.784
2.3971,17,4.65487,1.05531,1476,1.63274,37.28,-121.85,0.875
3.1964,16,4.31259,1.05159,4203,3.18892,37.3,-121.83,1.858
2.7768,19,4.28035,1.05457,4312,2.94134,37.3,-121.85,1.786
4.775,24,5.56046,1.0719,2829,4.62255,37.29,-121.84,1.919
4.3851,4,4.41654,0.974436,1780,2.67669,37.29,-121.84,1.604
3.925,18,4.90018,1.12834,1779,3.17112,37.28,-121.84,1.661
5.6058,19,6.034,1.02267,7817,4.21856,37.31,-121.83,2.327
4.5,17,5.98618,0.97235,825,3.80184,37.3,-121.83,2.358
6.2907,15,5.97492,1.04012,3838,3.84955,37.29,-121.81,2.531
5.7078,17,5.39573,1.01422,1887,4.47156,37.28,-121.81,2.17
5.0709,33,6.04842,1.02947,1946,4.09684,37.28,-121.82,1.764
4.5943,10,4.46944,1.10758,1356,3.3154,37.29,-121.83,1.235
3.3833,20,4.55525,1.12707,1729,4.77624,37.29,-121.83,1.152
3.9009,33,4.27203,0.957854,1168,4.4751,37.28,-121.83,1.786
3.1042,19,3.38974,1.06795,2317,2.97051,37.28,-121.83,1.831
4.2361,31,4.96296,0.87037,1336,4.94815,37.28,-121.82,1.795
4.2589,20,5.0614,1.01096,2223,4.875,37.29,-121.83,1.91
5.0225,16,5.33248,1.00767,1705,4.36061,37.29,-121.82,2.228
2.5652,17,3.1608,1.11223,1906,3.19263,37.32,-121.83,1.653
3.7102,22,4.76457,0.937063,1925,4.48718,37.31,-121.82,1.775
5.5145,15,5.16838,1.01031,1267,4.35395,37.31,-121.82,2.194
3.1382,14,4.95644,1.049,1109,2.0127,37.31,-121.81,1.397
4.4792,15,4.98163,1.03675,1527,4.00787,37.31,-121.81,2.125
4.1165,26,4.9375,0.998047,2677,5.22852,37.32,-121.81,1.649
3.135,10,4.02894,1.00161,2634,4.23473,37.32,-121.82,2.314
4.3782,23,5.20476,1.02698,2582,4.09841,37.33,-121.82,1.758
4.825,26,5.25701,0.981308,943,4.40654,37.32,-121.83,1.81
7.2982,4,7.18442,1.01039,3651,4.74156,37.33,-121.81,3.43
5.2088,25,5.8853,1.06452,1146,4.10753,37.34,-121.8,2.314
5.8068,20,6.6321,1.02222,1507,3.72099,37.34,-121.8,2.639
4.9318,20,6.24768,1.01548,1196,3.70279,37.34,-121.79,2.624
5.614,15,5.85474,1.04842,1389,2.92421,37.35,-121.8,2.233
7.375,21,6.53,0.973333,891,2.97,37.34,-121.78,3.384
8.1871,18,10.5815,1.3587,605,3.28804,37.35,-121.75,5.00001
7.2707,8,6.77193,1.03947,1799,3.94518,37.33,-121.77,3.553
7.5443,9,6.7234,0.995745,1675,3.56383,37.33,-121.77,3.484
7.0671,11,7.64354,0.980861,1774,4.24402,37.34,-121.78,3.782
6.6813,13,6.14021,1.04124,1794,3.69897,37.33,-121.79,2.778
5.6345,18,5.62461,0.956386,2381,3.70872,37.33,-121.79,2.31
6.6633,10,6.28927,1.05364,2491,4.77203,37.33,-121.79,2.837
6.68,10,7.32902,1.02073,1510,3.91192,37.33,-121.78,3.595
5.6817,20,4.93613,0.9501,2228,4.44711,37.32,-121.8,2.242
4.8092,23,5.64506,1.0679,1277,3.94136,37.32,-121.8,2.174
4.7027,14,4.95174,1.03704,2698,3.02806,37.32,-121.8,2.276
5.5336,6,4.90534,0.965577,2160,3.71773,37.32,-121.79,2.419
6.2742,20,7.05581,1.04884,1669,3.8814,37.32,-121.79,2.413
5.6306,5,5.95839,1.03156,2435,3.49354,37.33,-121.76,2.862
4.9769,14,5.38905,1.00288,1214,3.49856,37.3,-121.81,1.865
5.7843,15,4.83558,0.986523,1533,4.13208,37.31,-121.81,2.099
4.5045,15,5.29912,1.1085,1277,3.74487,37.31,-121.8,1.645
4.8173,16,6.12162,1.00676,605,4.08784,37.3,-121.8,2.356
5.5248,15,5.55908,0.994236,1683,4.85014,37.3,-121.81,2.356
5.0543,21,6.76093,1.14653,1789,4.59897,37.31,-121.8,2.32
5.1149,22,5.69689,0.935233,1270,3.29016,37.31,-121.79,2.357
6.4664,25,6.19231,0.878698,983,2.90828,37.31,-121.78,2.715
5.9399,10,6.03642,1.04857,3083,3.40287,37.3,-121.79,2.419
4.9097,17,5.36585,1.04878,431,3.50407,37.28,-121.76,2.41
6.7159,12,7.28996,1.04089,985,3.66171,37.3,-121.74,3.627
6.234,7,6.51155,1.08251,1047,3.45545,37.31,-121.78,2.922
6.6455,16,7.16957,0.991304,769,3.34348,37.31,-121.77,3.026
7.1267,15,6.93272,1.06422,1150,3.51682,37.29,-121.76,2.779
6.1463,6,7.18126,1.13849,1378,2.80652,37.3,-121.76,3.355
2.5052,23,4.5827,1.05598,548,1.3944,37.3,-121.75,1.337
5.6411,6,5.77813,1.02615,2468,1.95563,37.29,-121.74,2.947
4.3365,15,5.02027,1.0473,455,1.53716,37.29,-121.75,2.21
4.0929,33,4.73953,0.888372,938,4.36279,37.34,-121.84,1.65
4.1146,28,4.84227,1.04101,1937,6.11041,37.33,-121.84,1.601
3.6765,26,4.64904,0.980769,2059,4.94952,37.33,-121.84,1.636
3.2052,21,4.05605,1.0347,5124,4.55872,37.32,-121.83,1.79
3.4509,24,4.03866,1.01054,2409,4.23374,37.35,-121.82,1.824
4.8424,23,5.38119,1.02263,6034,4.26733,37.34,-121.82,1.953
4.4671,28,5.36574,1.03549,2990,4.6142,37.35,-121.81,1.726
4.375,29,4.98129,0.939709,2000,4.158,37.35,-121.81,1.855
5.2297,27,6.15666,1.08355,1562,4.07833,37.35,-121.8,1.928
5.1017,17,5.8951,0.986014,1756,4.09324,37.35,-121.8,2.407
4.25,27,4.77567,1,3033,5.76616,37.34,-121.84,1.629
4.6333,27,5.17715,1.00993,3257,5.39238,37.33,-121.83,1.736
4.2098,21,5.18543,0.997571,6047,4.89636,37.34,-121.83,1.934
4.087,26,5.65138,1.0367,1952,5.96942,37.34,-121.83,1.825
3.5625,34,4.15044,1.0708,769,3.40265,37.36,-121.87,1.945
2.5551,35,4.01849,1.01681,1886,3.16975,37.35,-121.86,1.821
2.8,43,4.30252,1.03922,1256,3.51821,37.35,-121.86,1.533
2.5769,27,3.78772,1.04604,1505,3.8491,37.34,-121.85,1.375
2.2031,22,3.82415,1.00787,2962,3.88714,37.35,-121.84,1.64
2.7562,29,4.52964,1.03995,3572,4.60309,37.35,-121.85,1.601
2.6894,20,3.92442,1.00814,4610,5.36047,37.35,-121.84,1.822
3.3306,15,3.91275,1.01822,8793,4.21524,37.37,-121.86,2.103
2.3199,15,3.13031,0.983947,2749,2.59585,37.37,-121.84,1.401
3.0466,15,3.03568,1.07618,3556,3.42912,37.36,-121.85,1.596
3.7198,18,3.40402,1.08259,1705,3.8058,37.36,-121.85,1.286
4.0452,11,3.47446,0.975288,2744,4.52059,37.36,-121.85,2.059
4.4896,31,4.52542,1.0113,1179,3.33051,37.36,-121.86,1.568
3.5625,34,3.94819,0.943005,611,3.1658,37.38,-121.84,2.018
5.2415,12,5.16103,1.02107,8190,3.25646,37.38,-121.85,2.865
5.5592,31,6.28441,1.03982,2848,3.24005,37.39,-121.84,2.299
4.5533,15,4.35167,0.97446,3278,3.22004,37.38,-121.83,2.099
5.1082,33,4.94083,1.07101,781,4.6213,37.38,-121.84,1.958
3.2222,31,4.55834,1.05772,2677,3.35885,37.38,-121.83,1.848
4.25,43,6.08148,1.1037,370,2.74074,37.37,-121.83,2.091
3.2279,43,5.66279,1.10078,800,3.10078,37.37,-121.83,1.824
3.8571,42,5.13278,0.962656,900,3.73444,37.37,-121.84,1.875
4.1615,28,4.47309,0.96034,1252,3.54674,37.37,-121.84,2.148
4.0446,40,5.60839,1.04196,445,3.11189,37.37,-121.82,1.963
3.1982,29,4.78698,1.04734,3036,3.5929,37.36,-121.83,1.717
4.2312,22,4.48803,0.980616,3508,4,37.36,-121.83,1.838
3.7143,31,4.51783,1.10853,3547,5.49922,37.35,-121.83,1.786
4.4167,41,5.125,0.924342,970,3.19079,37.37,-121.82,2.152
5.1099,26,5.76641,1.04054,1931,3.7278,37.37,-121.81,2.131
4.0385,33,5.02786,1.04334,1412,4.37152,37.36,-121.82,1.676
3.7188,34,5.2853,1.08646,1450,4.17867,37.36,-121.82,1.615
3.7214,42,5.02241,0.994828,1873,3.22931,37.37,-121.82,1.679
7.4559,34,7.41806,0.956522,827,2.76589,37.39,-121.81,4.565
6.1008,37,7.15744,1.10035,1569,2.71453,37.39,-121.82,2.862
5.4949,32,5.7735,1.02465,1687,2.59938,37.38,-121.82,3.308
12.3292,29,7.91667,1.05556,244,3.38889,37.38,-121.81,4.167
6.8462,32,6.27376,0.935361,768,2.92015,37.38,-121.82,3.209
7.2861,24,6.20645,0.941935,492,3.17419,37.37,-121.81,3.28
5.3774,22,7.01923,1.01346,1637,3.14808,37.38,-121.79,3.256
7.5813,20,8.19794,1.07969,1234,3.17224,37.36,-121.81,3.741
4.9091,9,5.24324,1.13721,1591,3.30769,37.39,-121.87,2.597
6.057,16,5.92634,1.08705,1862,4.15625,37.39,-121.87,2.468
4.5187,16,4.60526,1.07456,722,3.16667,37.38,-121.87,1.635
5.5429,16,6.21442,1.0038,1863,3.5351,37.38,-121.87,2.691
7.105,13,5.94296,1.00713,2240,3.99287,37.39,-121.88,2.739
6.7867,17,6.62923,1.04813,2089,3.72371,37.41,-121.87,2.737
6.9584,16,6.31071,0.957143,1061,3.78929,37.4,-121.87,3.516
6.1504,19,5.71045,1.0791,2196,3.10169,37.4,-121.86,2.684
3.7153,16,3.21446,0.937349,1103,2.65783,37.39,-121.87,2.298
5.4225,17,5.40122,0.99696,1235,3.7538,37.39,-121.86,2.581
5.8322,15,5.74016,1.01509,4784,3.13911,37.39,-121.85,2.766
6.1091,13,7.13308,1.08745,1581,3.0057,37.42,-121.82,3.294
7.0544,25,6.80109,0.956403,1034,2.81744,37.41,-121.81,3.207
6.8677,25,6.78545,0.985455,840,3.05455,37.4,-121.84,2.885
5.716,27,7.15625,0.9375,492,3.075,37.4,-121.83,3.483
3.7622,16,4.8748,0.980488,1606,2.61138,37.4,-121.9,1.5
1.7361,42,3,1,26,1.85714,37.39,-121.9,5.00001
1.0938,20,1.13043,1.04348,120,1.73913,37.37,-121.9,1.875
3.5745,14,4.57143,1.06687,3258,2.47568,37.37,-121.88,3.337
7.0735,14,8.05649,1.11715,2052,4.29289,37.38,-121.87,3.356
5.8686,15,5.01711,0.99022,1380,3.37408,37.38,-121.86,1.811
4.375,2,4.42023,1.42023,535,2.08171,37.39,-121.89,4.25
5.34,9,4.69471,1.09527,4240,2.94854,37.4,-121.88,2.574
5.7695,3,4.82626,1.05758,2522,2.54747,37.38,-121.89,2.714
6.0959,3,5.53059,1.04994,2559,3.19476,37.37,-121.88,2.727
5.8721,16,6.41019,0.989276,1419,3.80429,37.4,-121.86,2.678
6.5226,21,5.393,1.01167,946,3.68093,37.4,-121.86,2.585
6.6842,25,6.7786,1.02583,1006,3.71218,37.41,-121.85,2.653
5.5968,23,5.78387,1.02903,1145,3.69355,37.4,-121.85,2.432
5.5073,16,5.17254,1.03697,1718,3.02465,37.41,-121.86,1.789
5.6096,17,5.48601,1.10687,1400,3.56234,37.41,-121.85,1.991
6.1256,16,5.41554,0.969595,1080,3.64865,37.41,-121.86,2.669
7.3861,16,5.6616,0.996198,945,3.59316,37.41,-121.86,2.67
6.5004,16,5.45475,0.950226,1671,3.78054,37.41,-121.86,2.636
6.6086,12,5.77596,1.00273,2594,3.54372,37.44,-121.9,2.994
5.0821,4,4.01463,0.995122,853,2.08049,37.44,-121.9,2.655
8.6675,9,6.73944,0.978873,532,3.74648,37.44,-121.9,4.41
7.8532,8,6.96154,1.04396,1527,4.19505,37.44,-121.89,4.228
3.3884,17,4.29332,1.10891,2762,3.41832,37.43,-121.88,2.458
5.6651,31,5.41684,0.997895,1898,3.99579,37.43,-121.88,2.041
6.2892,22,6.12721,0.959742,2118,3.41063,37.43,-121.87,2.542
7.309,8,7.74545,1.10909,241,4.38182,37.44,-121.85,3.679
6.4419,19,5.9451,1.03529,6810,3.33824,37.42,-121.87,2.645
5.6683,24,6.08088,1.00735,1891,3.4761,37.41,-121.87,2.487
4.3807,23,4.92214,0.99542,2183,3.33282,37.41,-121.88,2.269
6.6227,20,6.28215,1.00874,2695,3.36454,37.42,-121.86,2.648
5.6965,25,6.14424,1.0111,2685,3.72399,37.42,-121.87,2.611
5.2722,17,5.53242,1.02048,1028,3.50853,37.44,-121.88,1.869
4.4712,20,3.42893,0.944162,1427,3.62183,37.44,-121.88,1.44
5.3057,26,4.59687,1.0875,1089,3.40313,37.44,-121.88,2.264
5.3994,23,5.01916,1.02299,910,3.48659,37.44,-121.88,2.379
10.3798,5,8.16667,1,705,3.79032,37.46,-121.89,5.00001
10.9722,5,7.97807,1.07456,802,3.51754,37.46,-121.88,5.00001
4.75,15,4.67823,0.988439,1687,3.25048,37.45,-121.89,2.544
6.7093,14,6.28182,1.03939,1107,3.35455,37.44,-121.88,3.112
15.0001,43,5.6875,0.75,58,3.625,37.46,-121.87,5.00001
3.8421,29,4.67647,1.00588,1788,3.50588,37.46,-121.9,2.207
5.6062,26,6.01743,1.08061,1716,3.73856,37.46,-121.91,2.268
6.6176,18,6.46438,1.07388,2984,3.93668,37.45,-121.9,2.762
5.6063,16,6.41739,0.969565,1525,3.31522,37.45,-121.9,3.205
4.1389,19,4.47872,1.02926,1224,3.25532,37.42,-121.91,1.741
5.6344,24,5.27605,1.02106,3188,3.53437,37.41,-121.9,2.287
7.7197,26,5.71429,1.14286,52,7.42857,37.42,-121.89,2.25
3.2617,10,3.92914,1.0519,2032,2.02794,37.45,-121.92,2.522
4.7794,26,6.0036,0.992806,951,3.42086,37.44,-121.91,2.258
5.0362,19,4.49174,1,1645,3.39876,37.44,-121.91,2.551
5.0808,24,5.00826,1.03719,799,3.30165,37.44,-121.91,2.125
4.8304,33,5.75464,1.02268,1714,3.53402,37.43,-121.91,2.249
2.9817,21,4.87699,1.0456,2756,2.92259,37.44,-122.07,2.25
3.3859,18,4.61284,1.06055,2205,4.04587,37.43,-121.96,1.58
4.5179,17,5.77273,1.27273,219,9.95455,37.44,-121.97,1.125
3.4896,24,4.70322,1.00731,1196,1.74854,37.4,-121.99,2.267
5.3912,35,5.82019,1.02524,1343,4.23659,37.4,-121.99,2.353
4.8145,25,4.38519,1.04642,2484,3.11669,37.39,-121.99,2.307
4.0655,33,4.80907,1.15513,1285,3.06683,37.4,-122.02,2.268
3.7614,14,9.36364,2.18569,813,1.57253,37.4,-122.01,1.375
2.9706,17,5.29029,1.05062,1470,1.5186,37.4,-122,0.813
3.6619,17,4.88588,0.964972,1656,1.87119,37.4,-122,2.324
5.9145,35,4.84906,0.937107,1164,3.66038,37.4,-122,2.369
3.1439,24,4.59929,1.05319,441,1.56383,37.4,-122.01,0.475
5.7962,33,4.96313,0.93318,1655,3.81336,37.39,-122,2.298
5.2937,17,5.3289,1.02492,2286,3.79734,37.41,-121.96,2.38
5.8792,17,5.51032,1.0469,1662,3.1182,37.4,-121.97,2.555
4.5062,20,4.33613,0.962185,658,2.76471,37.39,-121.96,2.193
5.4228,24,5.39175,0.962887,3795,3.91237,37.39,-121.95,2.641
3.1812,22,4.34659,1.125,390,2.21591,37.38,-121.95,0.875
4.7625,13,5.26521,1.00243,1087,2.64477,37.41,-121.95,1.375
4.7049,16,5.11834,1.02471,1910,2.48375,37.42,-121.94,1.125
3.375,34,11.3846,2.15385,132,10.1538,37.4,-121.93,0.675
3.2153,42,4.78338,1.05045,1940,2.87834,37.36,-121.91,1.997
3.1563,42,6.1875,1,158,4.9375,37.36,-121.92,1.375
3.0357,39,3.51181,1.01575,317,2.49606,37.37,-121.95,2.083
3.5625,27,4.05514,1.04261,2230,2.79449,37.36,-121.95,2.086
2.7727,25,3.67797,1.01271,2267,2.40148,37.36,-121.95,2.356
3.1065,36,4.71059,1.05943,1589,4.10594,37.35,-121.93,2.341
3.0375,48,4.57522,1.09513,946,2.09292,37.34,-121.93,2.185
4.575,36,4.98792,1.03927,1062,3.20846,37.37,-121.98,2.154
4.6719,32,5.03782,0.962185,814,3.42017,37.36,-121.98,2.521
5.0942,35,5,1.01508,615,3.09045,37.37,-121.98,2.175
4.2422,27,3.38418,1.01318,1610,3.03202,37.37,-121.99,2.375
6.0573,24,5.26196,0.971739,2656,2.88696,37.36,-121.97,2.545
6.0116,34,5.74026,0.993506,534,3.46753,37.36,-121.97,2.712
4.2273,35,5.8567,1.15265,926,2.88474,37.35,-121.97,2.699
4.2837,16,4.21405,1.10786,3150,2.63378,37.36,-121.96,2.645
3.5199,33,4.10987,0.992038,1598,2.54459,37.36,-121.96,2.614
6.3191,36,6.68033,1.03279,353,2.89344,37.35,-121.97,2.583
4.575,36,5.625,0.985294,306,2.25,37.36,-121.97,2.476
4.5625,34,5.76412,1.05648,1019,3.38538,37.36,-121.98,2.427
5.7059,33,5.92509,1.01873,809,3.02996,37.36,-121.98,2.872
7.8543,35,5.98611,1.03241,701,3.24537,37.36,-121.98,2.819
5.0866,35,5.55985,1.03089,743,2.86873,37.36,-121.98,2.546
4.6761,32,5.31515,0.981818,917,2.77879,37.36,-121.99,2.983
4.9091,33,5.14634,1.0643,1230,2.72727,37.36,-121.99,2.703
3.2048,33,4.22907,1.01738,1469,2.3207,37.36,-121.99,2.618
5.5,33,5.55677,1.01965,1287,2.81004,37.36,-121.99,2.822
3.5491,41,4.42308,0.957692,729,2.80385,37.35,-121.98,2.611
4.3971,18,3.66595,1.08994,972,2.08137,37.35,-121.99,2.389
4.5427,16,3.86326,1.12604,1637,1.94649,37.35,-121.99,1.984
4.375,25,4.50442,0.958702,707,2.08555,37.35,-121.99,2.122
4.5625,36,5.63636,1.03209,546,2.91979,37.35,-121.98,2.4
4.6328,30,5.06477,1.00518,999,2.58808,37.35,-121.97,2.871
4.9562,33,4.6912,1.01971,1922,2.52562,37.34,-121.98,2.387
4.5368,18,4.02726,1.03695,3604,2.18292,37.34,-121.98,3.074
3.9625,26,4.01878,1.03094,2249,2.48508,37.34,-121.99,2.629
3.925,37,5.46729,1.01246,699,2.17757,37.35,-121.96,2.513
3.6682,33,4.60933,1.05248,1553,2.26385,37.34,-121.97,2.661
3.925,35,5.05668,0.939271,556,2.25101,37.35,-121.97,2.871
5.2019,32,5.45588,1.00735,673,2.47426,37.35,-121.96,2.799
3.2813,36,3.94313,1,545,2.58294,37.35,-121.95,2.444
3.1667,52,4.13699,1.03653,1662,7.58904,37.35,-121.94,2.316
2.3713,18,3.52661,1.02936,1096,2.01101,37.35,-121.94,2.44
3.6118,48,4.38732,1.03521,697,2.45423,37.35,-121.95,2.355
3.3333,42,4.68977,1.08911,659,2.17492,37.35,-121.95,2.379
4.2656,52,4.84146,1.06301,1096,2.22764,37.35,-121.95,2.361
3.1429,42,4.68534,0.905172,1304,2.81034,37.34,-121.94,2.865
3.4233,29,4.26389,1.07702,1674,2.11364,37.34,-121.94,2.293
3.7321,41,4.58635,1.00853,1092,2.32836,37.34,-121.94,2.5
3.6818,36,5.25833,0.997222,797,2.21389,37.33,-121.94,2.576
4.75,37,5.23563,0.945402,845,2.42816,37.33,-121.94,2.511
5.0175,36,5.61071,1.12857,1372,2.45,37.34,-121.94,2.461
3.1702,25,4.31657,1.08821,2529,2.08491,37.34,-121.95,2.561
2.3547,31,4.1745,1.04027,821,1.83669,37.33,-121.95,2.759
4.7604,36,5.19444,0.882716,740,2.28395,37.33,-121.95,2.947
4.2136,26,4.69684,1.13218,1427,2.05029,37.33,-121.96,2.883
4.0667,35,5.10913,0.915367,1054,2.34744,37.33,-121.96,2.769
4.4453,42,5.336,1.072,942,2.512,37.34,-121.96,2.554
5.791,36,5.275,0.95625,373,2.33125,37.34,-121.96,2.541
5.3873,18,4.95866,1.04916,1901,2.12402,37.34,-121.96,2.883
3.4375,34,5.29348,1.08333,739,2.67754,37.34,-121.96,2.526
3.7813,37,5.02273,0.962121,293,2.2197,37.34,-121.96,2.478
6.3716,30,5.51042,0.9625,1506,3.1375,37.33,-121.98,3.305
6.1388,30,5.93027,1.00317,1721,2.72742,37.33,-121.98,3.024
5.273,27,5.39936,1.05153,1571,2.52979,37.34,-121.99,3.156
5.1506,21,5.42979,1.02756,3636,2.38583,37.33,-121.97,3.021
5.121,25,5.35382,1.01661,1529,2.53987,37.33,-121.98,2.876
5.9567,35,6.09265,1.04153,912,2.91374,37.33,-121.98,2.943
4.8365,35,5.72063,0.92381,841,2.66984,37.33,-121.99,3.139
3.9417,33,4.99506,1.04938,1016,2.50864,37.33,-121.99,2.858
6.4095,28,5.8006,0.950151,1883,2.84441,37.31,-121.98,3.359
5.1483,28,5.60253,1.03802,2110,2.43088,37.3,-121.99,3.42
5.357,28,5.34172,1.05975,2588,2.71279,37.3,-122,3.552
