linha,parte
18374,treino
18375,validacao
18376,treino
18377,treino
18378,teste
18379,treino
18380,treino
18381,treino
18382,treino
18383,treino
18384,teste
18385,teste
18386,validacao
18387,validacao
18388,teste
18389,teste
18390,treino
18391,treino
18392,validacao
18393,treino
18394,treino
18395,treino
18396,treino
18397,teste
18398,treino
18399,treino
18400,teste
18401,validacao
18402,treino
18403,validacao
18404,treino
18405,treino
18406,treino
18407,teste
18408,validacao
18409,treino
18410,treino
18411,treino
18412,validacao
18413,validacao
18414,teste
18415,validacao
18416,treino
18417,treino
18418,teste
18419,treino
18420,teste
18421,treino
18422,validacao
18423,teste
18424,treino
18425,validacao
18426,treino
18427,treino
18428,teste
18429,teste
18430,treino
18431,treino
18432,validacao
18433,validacao
18434,treino
18435,treino
18436,treino
18437,treino
18438,treino
18439,treino
18440,treino
18441,treino
18442,teste
18443,treino
18444,treino
18445,validacao
18446,validacao
18447,teste
18448,treino
18449,treino
18450,treino
18451,treino
18452,treino
18453,treino
18454,treino
18455,treino
18456,teste
18457,treino
18458,treino
18459,treino
18460,teste
18461,teste
18462,treino
18463,treino
18464,treino
18465,validacao
18466,treino
18467,treino
18468,teste
18469,treino
18470,treino
18471,validacao
18472,validacao
18473,treino
18474,validacao
18475,validacao
18476,teste
18477,validacao
18478,validacao
18479,treino
18480,treino
18481,validacao
18482,treino
18483,treino
18484,teste
18485,validacao
18486,teste
18487,treino
18488,treino
18489,validacao
18490,treino
18491,treino
18492,treino
18493,treino
18494,treino
18495,teste
18496,validacao
18497,teste
18498,treino
18499,treino
18500,treino
18501,treino
18502,treino
18503,teste
18504,treino
18505,treino
18506,teste
18507,validacao
18508,validacao
18509,validacao
18510,treino
18511,teste
18512,treino
18513,treino
18514,teste
18515,validacao
18516,teste
18517,treino
18518,validacao
18519,teste
18520,validacao
18521,validacao
18522,treino
18523,treino
18524,teste
18525,treino
18526,treino
18527,validacao
18528,validacao
18529,treino
18530,treino
18531,treino
18532,validacao
18533,validacao
18534,teste
18535,treino
18536,treino
18537,treino
18538,treino
18539,teste
18540,treino
18541,treino
18542,validacao
18543,validacao
18544,treino
18545,treino
18546,validacao
18547,teste
18548,treino
18549,treino
18550,treino
18551,validacao
18552,treino
18553,teste
18554,treino
18555,treino
18556,teste
18557,treino
18558,treino
18559,treino
18560,teste
18561,validacao
18562,treino
18563,treino
18564,treino
18565,treino
18566,treino
18567,treino
18568,treino
18569,treino
18570,validacao
18571,teste
18572,treino
18573,teste
18574,validacao
18575,validacao
18576,treino
18577,treino
18578,treino
18579,treino
18580,validacao
18581,treino
18582,validacao
18583,treino
18584,teste
18585,treino
18586,treino
18587,treino
18588,teste
18589,treino
18590,validacao
18591,treino
18592,validacao
18593,teste
18594,treino
18595,treino
18596,teste
18597,validacao
18598,treino
18599,treino
18600,validacao
18601,validacao
18602,treino
18603,treino
18604,treino
18605,validacao
18606,treino
18607,treino
18608,teste
18609,treino
18610,teste
18611,treino
18612,treino
18613,treino
18614,treino
18615,treino
18616,treino
18617,teste
18618,treino
18619,validacao
18620,treino
18621,treino
18622,treino
18623,validacao
18624,treino
18625,treino
18626,teste
18627,treino
18628,treino
18629,treino
18630,treino
18631,treino
18632,teste
18633,treino
18634,treino
18635,teste
18636,treino
18637,treino
18638,treino
18639,treino
18640,treino
18641,teste
18642,treino
18643,treino
18644,treino
18645,treino
18646,treino
18647,teste
18648,treino
18649,treino
18650,teste
18651,treino
18652,teste
18653,teste
18654,treino
18655,treino
18656,treino
18657,treino
18658,teste
18659,treino
18660,treino
18661,treino
18662,treino
18663,treino
18664,treino
18665,treino
18666,treino
18667,validacao
18668,treino
18669,teste
18670,validacao
18671,treino
18672,validacao
18673,teste
18674,treino
18675,treino
18676,teste
18677,treino
18678,treino
18679,treino
18680,treino
18681,treino
18682,treino
18683,treino
18684,treino
18685,treino
18686,treino
18687,validacao
18688,treino
18689,treino
18690,treino
18691,teste
18692,validacao
18693,validacao
18694,treino
18695,treino
18696,teste
18697,treino
18698,validacao
18699,treino
18700,treino
18701,teste
18702,treino
18703,treino
18704,teste
18705,teste
18706,treino
18707,treino
18708,teste
18709,teste
18710,treino
18711,treino
18712,validacao
18713,treino
18714,treino
18715,validacao
18716,treino
18717,validacao
18718,treino
18719,treino
18720,treino
18721,validacao
18722,treino
18723,treino
18724,treino
18725,teste
18726,teste
18727,teste
18728,treino
18729,teste
18730,teste
18731,validacao
18732,treino
18733,validacao
18734,treino
18735,treino
18736,treino
18737,teste
18738,treino
18739,treino
18740,validacao
18741,teste
18742,treino
18743,treino
18744,teste
18745,teste
18746,treino
18747,validacao
18748,teste
18749,validacao
18750,teste
18751,teste
18752,treino
18753,validacao
18754,treino
18755,validacao
18756,treino
18757,treino
18758,treino
18759,treino
18760,treino
18761,treino
18762,treino
18763,treino
18764,treino
18765,treino
18766,teste
18767,treino
18768,validacao
18769,teste
18770,treino
18771,treino
18772,treino
18773,treino
18774,validacao
18775,treino
18776,treino
18777,treino
18778,treino
18779,validacao
18780,treino
18781,treino
18782,teste
18783,treino
18784,treino
18785,treino
18786,treino
18787,treino
18788,treino
18789,treino
18790,treino
18791,treino
18792,validacao
18793,teste
18794,validacao
18795,validacao
18796,treino
18797,treino
18798,treino
18799,teste
18800,validacao
18801,validacao
18802,teste
18803,treino
18804,validacao
18805,treino
18806,treino
18807,treino
18808,treino
18809,treino
18810,treino
18811,treino
18812,teste
18813,validacao
18814,treino
18815,treino
18816,treino
18817,treino
18818,treino
18819,treino
18820,validacao
18821,validacao
18822,treino
18823,teste
18824,treino
18825,treino
18826,teste
18827,treino
18828,treino
18829,treino
18830,validacao
18831,treino
18832,treino
18833,treino
18834,teste
18835,treino
18836,treino
18837,treino
18838,treino
18839,teste
18840,treino
18841,treino
18842,validacao
18843,teste
18844,validacao
18845,validacao
18846,treino
18847,validacao
18848,treino
18849,treino
18850,treino
18851,treino
18852,teste
18853,treino
18854,treino
18855,teste
18856,treino
18857,treino
18858,treino
18859,treino
18860,treino
18861,teste
18862,treino
18863,treino
18864,treino
18865,treino
18866,treino
18867,validacao
18868,validacao
18869,treino
18870,treino
18871,treino
18872,treino
18873,treino
18874,treino
18875,treino
18876,treino
18877,validacao
18878,validacao
18879,teste
18880,treino
18881,treino
18882,treino
18883,treino
18884,treino
18885,treino
18886,treino
18887,treino
18888,treino
18889,treino
18890,treino
18891,treino
18892,validacao
18893,validacao
18894,treino
18895,treino
18896,treino
18897,teste
18898,validacao
18899,validacao
18900,treino
18901,teste
18902,treino
18903,treino
18904,treino
18905,treino
18906,teste
18907,teste
18908,treino
18909,teste
18910,treino
18911,treino
18912,treino
18913,validacao
18914,treino
18915,treino
18916,teste
18917,treino
18918,treino
18919,treino
18920,treino
18921,validacao
18922,validacao
18923,treino
18924,teste
18925,treino
18926,treino
18927,validacao
18928,treino
18929,teste
18930,treino
18931,treino
18932,treino
18933,validacao
18934,treino
18935,treino
18936,treino
18937,teste
18938,validacao
18939,validacao
18940,treino
18941,treino
18942,treino
18943,treino
18944,validacao
18945,teste
18946,teste
18947,treino
18948,treino
18949,validacao
18950,validacao
18951,teste
18952,validacao
18953,teste
18954,teste
18955,teste
18956,treino
18957,treino
18958,treino
18959,validacao
18960,teste
18961,treino
18962,teste
18963,treino
18964,validacao
18965,treino
18966,treino
18967,treino
18968,treino
18969,treino
18970,treino
18971,treino
18972,treino
18973,teste
18974,validacao
18975,treino
18976,treino
18977,validacao
18978,treino
18979,treino
18980,validacao
18981,treino
18982,treino
18983,validacao
18984,treino
18985,teste
18986,teste
18987,validacao
18988,treino
18989,treino
18990,treino
18991,teste
18992,treino
18993,teste
18994,validacao
18995,treino
18996,validacao
18997,validacao
18998,treino
18999,treino
19000,treino
19001,treino
19002,treino
19003,teste
19004,treino
19005,validacao
19006,teste
19007,treino
19008,treino
19009,treino
19010,teste
19011,treino
19012,treino
19013,treino
19014,treino
19015,treino
19016,treino
19017,treino
19018,treino
19019,treino
19020,treino
19021,treino
19022,validacao
19023,validacao
19024,treino
19025,teste
19026,treino
19027,treino
19028,validacao
19029,treino
19030,treino
19031,teste
19032,teste
19033,teste
19034,treino
19035,treino
19036,treino
19037,validacao
19038,teste
19039,validacao
19040,treino
19041,treino
19042,teste
19043,teste
19044,treino
19045,treino
19046,treino
19047,treino
19048,validacao
19049,validacao
19050,treino
19051,treino
19052,validacao
19053,validacao
19054,treino
19055,validacao
19056,teste
19057,treino
19058,treino
19059,validacao
19060,teste
19061,treino
19062,validacao
19063,validacao
19064,treino
19065,treino
19066,treino
19067,treino
19068,treino
19069,validacao
19070,teste
19071,teste
19072,treino
19073,treino
19074,validacao
19075,teste
19076,treino
19077,treino
19078,validacao
19079,treino
19080,teste
19081,treino
19082,validacao
19083,treino
19084,teste
19085,treino
19086,treino
19087,treino
19088,treino
19089,teste
19090,treino
19091,treino
19092,treino
19093,treino
19094,teste
19095,validacao
19096,treino
19097,treino
19098,treino
19099,treino
19100,treino
19101,treino
19102,treino
19103,treino
19104,treino
19105,treino
19106,teste
19107,teste
19108,treino
19109,treino
19110,teste
19111,treino
19112,treino
19113,teste
19114,validacao
19115,treino
19116,validacao
19117,treino
19118,teste
19119,treino
19120,validacao
19121,teste
19122,treino
19123,treino
19124,treino
19125,treino
19126,teste
19127,treino
19128,treino
19129,treino
19130,treino
19131,treino
19132,treino
19133,treino
19134,treino
19135,teste
19136,validacao
19137,teste
19138,treino
19139,treino
19140,treino
19141,treino
19142,treino
19143,treino
19144,treino
19145,validacao
19146,validacao
19147,validacao
19148,treino
19149,treino
19150,teste
19151,teste
19152,treino
19153,treino
19154,treino
19155,validacao
19156,teste
19157,treino
19158,validacao
19159,treino
19160,treino
19161,treino
19162,validacao
19163,treino
19164,validacao
19165,teste
19166,treino
19167,treino
19168,teste
19169,validacao
19170,treino
19171,validacao
19172,teste
19173,teste
19174,validacao
19175,validacao
19176,validacao
19177,treino
19178,treino
19179,validacao
19180,validacao
19181,treino
19182,treino
19183,validacao
19184,treino
19185,treino
19186,validacao
19187,treino
19188,treino
19189,treino
19190,treino
19191,teste
19192,treino
19193,validacao
19194,treino
19195,treino
19196,validacao
19197,treino
19198,treino
19199,validacao
19200,teste
19201,treino
19202,treino
19203,treino
19204,treino
19205,teste
19206,teste
19207,treino
19208,treino
19209,treino
19210,teste
19211,treino
19212,teste
19213,treino
19214,teste
19215,teste
19216,treino
19217,teste
19218,validacao
19219,treino
19220,treino
19221,treino
19222,treino
19223,treino
19224,validacao
19225,treino
19226,treino
19227,teste
19228,teste
19229,treino
19230,validacao
19231,teste
19232,validacao
19233,treino
19234,treino
19235,validacao
19236,treino
19237,teste
19238,treino
19239,treino
19240,teste
19241,treino
19242,treino
19243,treino
19244,validacao
19245,teste
19246,treino
19247,validacao
19248,treino
19249,treino
19250,treino
19251,treino
19252,teste
19253,treino
19254,teste
19255,teste
19256,treino
19257,treino
19258,treino
19259,treino
19260,treino
19261,teste
19262,teste
19263,treino
19264,validacao
19265,treino
19266,treino
19267,treino
19268,treino
19269,validacao
19270,treino
19271,teste
19272,treino
19273,teste
19274,treino
19275,validacao
19276,treino
19277,treino
19278,treino
19279,treino
19280,teste
19281,validacao
19282,treino
19283,treino
19284,treino
19285,treino
19286,treino
19287,validacao
19288,treino
19289,treino
19290,treino
19291,treino
19292,treino
19293,treino
19294,treino
19295,validacao
19296,validacao
19297,teste
19298,teste
19299,teste
19300,validacao
19301,treino
19302,treino
19303,treino
19304,treino
19305,treino
19306,treino
19307,treino
19308,teste
19309,treino
19310,treino
19311,teste
19312,teste
19313,treino
19314,teste
19315,treino
19316,validacao
19317,treino
19318,treino
19319,treino
19320,treino
19321,validacao
19322,treino
19323,treino
19324,validacao
19325,treino
19326,treino
19327,treino
19328,treino
19329,treino
19330,treino
19331,treino
19332,treino
19333,teste
19334,treino
19335,treino
19336,treino
19337,treino
19338,validacao
19339,treino
19340,teste
19341,treino
19342,validacao
19343,treino
19344,validacao
19345,treino
19346,treino
19347,treino
19348,teste
19349,treino
19350,teste
19351,validacao
19352,treino
19353,treino
19354,treino
19355,teste
19356,treino
19357,treino
19358,treino
19359,validacao
19360,teste
19361,treino
19362,teste
19363,teste
19364,treino
19365,validacao
19366,teste
19367,validacao
19368,validacao
19369,teste
19370,validacao
19371,treino
19372,treino
19373,teste
19374,validacao
19375,treino
19376,treino
19377,treino
19378,treino
19379,treino
19380,validacao
19381,validacao
19382,validacao
19383,treino
19384,teste
19385,treino
19386,treino
19387,validacao
19388,treino
19389,treino
19390,treino
19391,teste
19392,teste
19393,teste
19394,treino
19395,treino
19396,treino
19397,treino
19398,treino
19399,treino
19400,validacao
19401,treino
19402,validacao
19403,treino
19404,treino
19405,validacao
19406,treino
19407,treino
19408,treino
19409,treino
19410,treino
19411,treino
19412,treino
19413,treino
19414,treino
19415,teste
19416,treino
19417,teste
19418,treino
19419,treino
19420,treino
19421,treino
19422,treino
19423,teste
19424,validacao
19425,treino
19426,treino
19427,validacao
19428,treino
19429,treino
19430,treino
19431,validacao
19432,teste
19433,teste
19434,teste
19435,treino
19436,treino
19437,teste
19438,treino
19439,treino
19440,treino
19441,validacao
19442,teste
19443,teste
19444,treino
19445,teste
19446,validacao
19447,teste
19448,treino
19449,treino
19450,validacao
19451,treino
19452,validacao
19453,treino
19454,treino
19455,treino
19456,treino
19457,treino
19458,teste
19459,validacao
19460,treino
19461,validacao
19462,teste
19463,treino
19464,validacao
19465,treino
19466,treino
19467,treino
19468,teste
19469,treino
19470,treino
19471,treino
19472,teste
19473,treino
19474,treino
19475,teste
19476,treino
19477,validacao
19478,treino
19479,teste
19480,treino
